filename,width,height,class,xmin,ymin,xmax,ymax
004641_jpg.rf.377a536e702640f8172544984c05101a.jpg,500,333,helmet,255,74,292,120
004641_jpg.rf.377a536e702640f8172544984c05101a.jpg,500,333,helmet,125,61,159,107
004641_jpg.rf.377a536e702640f8172544984c05101a.jpg,500,333,helmet,188,109,226,149
004641_jpg.rf.377a536e702640f8172544984c05101a.jpg,500,333,helmet,3,96,23,116
004641_jpg.rf.377a536e702640f8172544984c05101a.jpg,500,333,helmet,115,58,138,91
004641_jpg.rf.377a536e702640f8172544984c05101a.jpg,500,333,helmet,387,41,407,64
003684_jpg.rf.371f89044ebd6285793ec9821d2da56a.jpg,500,333,helmet,347,20,419,107
003684_jpg.rf.371f89044ebd6285793ec9821d2da56a.jpg,500,333,helmet,348,128,448,237
003684_jpg.rf.371f89044ebd6285793ec9821d2da56a.jpg,500,333,helmet,192,60,248,134
002725_jpg.rf.374c7de662adaec0eaa733f263409872.jpg,578,300,helmet,469,67,506,102
002725_jpg.rf.374c7de662adaec0eaa733f263409872.jpg,578,300,helmet,266,62,297,98
002725_jpg.rf.374c7de662adaec0eaa733f263409872.jpg,578,300,helmet,107,72,143,115
002725_jpg.rf.374c7de662adaec0eaa733f263409872.jpg,578,300,helmet,371,71,405,107
002725_jpg.rf.374c7de662adaec0eaa733f263409872.jpg,578,300,helmet,29,86,65,123
003045_jpg.rf.377c1878f71c7a1332e45c61d5d76ab6.jpg,500,333,helmet,358,39,399,96
003045_jpg.rf.377c1878f71c7a1332e45c61d5d76ab6.jpg,500,333,helmet,65,41,107,93
003045_jpg.rf.377c1878f71c7a1332e45c61d5d76ab6.jpg,500,333,helmet,205,57,238,105
003045_jpg.rf.377c1878f71c7a1332e45c61d5d76ab6.jpg,500,333,helmet,239,51,281,108
003045_jpg.rf.377c1878f71c7a1332e45c61d5d76ab6.jpg,500,333,helmet,112,55,142,97
003045_jpg.rf.377c1878f71c7a1332e45c61d5d76ab6.jpg,500,333,helmet,288,49,321,99
003045_jpg.rf.377c1878f71c7a1332e45c61d5d76ab6.jpg,500,333,helmet,156,50,186,96
003045_jpg.rf.377c1878f71c7a1332e45c61d5d76ab6.jpg,500,333,helmet,389,46,445,112
003045_jpg.rf.377c1878f71c7a1332e45c61d5d76ab6.jpg,500,333,helmet,1,66,29,109
003045_jpg.rf.377c1878f71c7a1332e45c61d5d76ab6.jpg,500,333,helmet,476,96,499,125
003045_jpg.rf.377c1878f71c7a1332e45c61d5d76ab6.jpg,500,333,helmet,41,72,72,103
001590_jpg.rf.3741a49e363fef2890f2d8e9b427f12b.jpg,500,368,helmet,26,47,226,254
003210_jpg.rf.37934021ab4a141791d0726ac0bcee5a.jpg,500,333,helmet,308,29,422,135
001180_jpg.rf.37ca1bdf96d3ae4cb39d45d27d7d9e52.jpg,478,327,helmet,414,216,437,243
001180_jpg.rf.37ca1bdf96d3ae4cb39d45d27d7d9e52.jpg,478,327,helmet,126,35,148,60
001180_jpg.rf.37ca1bdf96d3ae4cb39d45d27d7d9e52.jpg,478,327,helmet,154,220,175,241
001180_jpg.rf.37ca1bdf96d3ae4cb39d45d27d7d9e52.jpg,478,327,head,299,38,322,60
001180_jpg.rf.37ca1bdf96d3ae4cb39d45d27d7d9e52.jpg,478,327,head,197,236,215,257
001180_jpg.rf.37ca1bdf96d3ae4cb39d45d27d7d9e52.jpg,478,327,head,366,233,384,254
001180_jpg.rf.37ca1bdf96d3ae4cb39d45d27d7d9e52.jpg,478,327,head,459,246,477,268
001180_jpg.rf.37ca1bdf96d3ae4cb39d45d27d7d9e52.jpg,478,327,head,1,234,16,255
002344_jpg.rf.37ab1f81f7933cffb7c1373c61ea4783.jpg,500,335,helmet,14,115,81,186
002344_jpg.rf.37ab1f81f7933cffb7c1373c61ea4783.jpg,500,335,helmet,138,142,174,184
002344_jpg.rf.37ab1f81f7933cffb7c1373c61ea4783.jpg,500,335,helmet,238,144,263,175
002344_jpg.rf.37ab1f81f7933cffb7c1373c61ea4783.jpg,500,335,helmet,290,133,309,154
002344_jpg.rf.37ab1f81f7933cffb7c1373c61ea4783.jpg,500,335,helmet,235,128,259,152
002942_jpg.rf.3790f6581e95f23dc2eded5a62f771cf.jpg,300,199,helmet,199,42,265,107
005135_jpg.rf.37c4358866a7e9289e485907e055b13b.jpg,453,300,helmet,246,78,275,109
005135_jpg.rf.37c4358866a7e9289e485907e055b13b.jpg,453,300,helmet,103,34,127,66
005135_jpg.rf.37c4358866a7e9289e485907e055b13b.jpg,453,300,helmet,237,107,266,133
000622_jpg.rf.36fdd0bf38235966e5b24196a6798b59.jpg,500,333,helmet,239,72,273,108
000622_jpg.rf.36fdd0bf38235966e5b24196a6798b59.jpg,500,333,helmet,200,80,229,109
000622_jpg.rf.36fdd0bf38235966e5b24196a6798b59.jpg,500,333,helmet,193,61,222,85
004666_jpg.rf.3794cc06771b5e7e5355052c1b26985a.jpg,526,300,helmet,390,220,409,242
004666_jpg.rf.3794cc06771b5e7e5355052c1b26985a.jpg,526,300,helmet,142,193,155,213
004666_jpg.rf.3794cc06771b5e7e5355052c1b26985a.jpg,526,300,helmet,250,164,264,181
004666_jpg.rf.3794cc06771b5e7e5355052c1b26985a.jpg,526,300,helmet,362,236,380,257
002597_jpg.rf.3787b0c5f9df57d79af26af98db990b8.jpg,500,333,helmet,219,28,287,114
002597_jpg.rf.3787b0c5f9df57d79af26af98db990b8.jpg,500,333,helmet,79,32,149,117
002597_jpg.rf.3787b0c5f9df57d79af26af98db990b8.jpg,500,333,head,315,30,380,111
001100_jpg.rf.37d2b8eac16c076d39ba3b2e6988a884.jpg,250,180,helmet,80,4,135,70
001100_jpg.rf.37d2b8eac16c076d39ba3b2e6988a884.jpg,250,180,helmet,146,22,199,86
004703_jpg.rf.37a9a4ffb90781823d9f3469f6559161.jpg,500,333,helmet,105,67,187,152
002623_jpg.rf.37ef64061bbea9ee94c3b6ab75d2916a.jpg,500,360,helmet,130,1,178,53
002623_jpg.rf.37ef64061bbea9ee94c3b6ab75d2916a.jpg,500,360,helmet,198,43,247,98
002623_jpg.rf.37ef64061bbea9ee94c3b6ab75d2916a.jpg,500,360,helmet,310,24,359,88
002623_jpg.rf.37ef64061bbea9ee94c3b6ab75d2916a.jpg,500,360,helmet,369,10,423,72
000100_jpg.rf.37ec0779573823042f732c28aee9673a.jpg,500,333,helmet,319,15,420,131
003828_jpg.rf.379bff309feec98f32f0c652979ce386.jpg,450,324,helmet,53,27,196,174
002821_jpg.rf.37dd2316de24539433a7636d062c111a.jpg,533,300,head,307,97,341,135
002821_jpg.rf.37dd2316de24539433a7636d062c111a.jpg,533,300,head,345,87,391,137
002821_jpg.rf.37dd2316de24539433a7636d062c111a.jpg,533,300,head,405,91,463,152
004924_jpg.rf.384ae6c5e1eff7459b7a1ef34c2e5788.jpg,500,333,head,121,150,140,174
004924_jpg.rf.384ae6c5e1eff7459b7a1ef34c2e5788.jpg,500,333,head,162,161,185,187
004924_jpg.rf.384ae6c5e1eff7459b7a1ef34c2e5788.jpg,500,333,head,183,144,202,170
004924_jpg.rf.384ae6c5e1eff7459b7a1ef34c2e5788.jpg,500,333,head,213,156,230,176
004924_jpg.rf.384ae6c5e1eff7459b7a1ef34c2e5788.jpg,500,333,head,229,151,245,173
004924_jpg.rf.384ae6c5e1eff7459b7a1ef34c2e5788.jpg,500,333,head,273,158,290,180
004924_jpg.rf.384ae6c5e1eff7459b7a1ef34c2e5788.jpg,500,333,head,286,144,302,167
003866_jpg.rf.3854e9230bacd49996b93b52f9575a05.jpg,500,375,helmet,12,293,63,341
003866_jpg.rf.3854e9230bacd49996b93b52f9575a05.jpg,500,375,helmet,265,119,282,134
002211_jpg.rf.363ee0e537ae464c0e8f7c8503f8fbcb.jpg,500,333,helmet,190,51,303,192
002211_jpg.rf.363ee0e537ae464c0e8f7c8503f8fbcb.jpg,500,333,helmet,417,115,440,136
004213_jpg.rf.38474e75a6d6d06e28e1f0e568d7a4bd.jpg,500,333,helmet,157,107,189,142
004213_jpg.rf.38474e75a6d6d06e28e1f0e568d7a4bd.jpg,500,333,helmet,383,180,402,195
004213_jpg.rf.38474e75a6d6d06e28e1f0e568d7a4bd.jpg,500,333,helmet,387,231,403,254
004213_jpg.rf.38474e75a6d6d06e28e1f0e568d7a4bd.jpg,500,333,helmet,434,199,455,220
004213_jpg.rf.38474e75a6d6d06e28e1f0e568d7a4bd.jpg,500,333,helmet,459,206,480,226
004213_jpg.rf.38474e75a6d6d06e28e1f0e568d7a4bd.jpg,500,333,helmet,406,285,432,306
004213_jpg.rf.38474e75a6d6d06e28e1f0e568d7a4bd.jpg,500,333,helmet,403,263,425,283
004211_jpg.rf.37f089e6481029fac727ea3f5497dc64.jpg,500,327,helmet,67,128,101,169
004211_jpg.rf.37f089e6481029fac727ea3f5497dc64.jpg,500,327,helmet,224,125,259,166
004211_jpg.rf.37f089e6481029fac727ea3f5497dc64.jpg,500,327,helmet,272,159,290,177
004211_jpg.rf.37f089e6481029fac727ea3f5497dc64.jpg,500,327,helmet,367,155,384,171
004211_jpg.rf.37f089e6481029fac727ea3f5497dc64.jpg,500,327,helmet,312,154,326,169
004211_jpg.rf.37f089e6481029fac727ea3f5497dc64.jpg,500,327,helmet,314,84,329,101
004211_jpg.rf.37f089e6481029fac727ea3f5497dc64.jpg,500,327,helmet,364,90,377,106
002563_jpg.rf.38369872dfb3ccfa26d5ae0feaad1364.jpg,500,333,helmet,102,80,170,157
002563_jpg.rf.38369872dfb3ccfa26d5ae0feaad1364.jpg,500,333,helmet,252,109,296,157
002563_jpg.rf.38369872dfb3ccfa26d5ae0feaad1364.jpg,500,333,helmet,341,37,385,92
000971_jpg.rf.37f79f115e2f1384cf283e6d68538fff.jpg,500,333,helmet,82,86,115,121
000971_jpg.rf.37f79f115e2f1384cf283e6d68538fff.jpg,500,333,head,141,86,163,114
000971_jpg.rf.37f79f115e2f1384cf283e6d68538fff.jpg,500,333,head,280,58,312,94
000971_jpg.rf.37f79f115e2f1384cf283e6d68538fff.jpg,500,333,head,302,118,336,148
000971_jpg.rf.37f79f115e2f1384cf283e6d68538fff.jpg,500,333,head,180,77,201,104
004615_jpg.rf.3803af7905132ec255dcab23f59cb7f7.jpg,500,763,helmet,107,315,186,402
004615_jpg.rf.3803af7905132ec255dcab23f59cb7f7.jpg,500,763,helmet,163,193,270,285
004615_jpg.rf.3803af7905132ec255dcab23f59cb7f7.jpg,500,763,helmet,247,120,275,153
003919_jpg.rf.384d8704db95a9c4e26dbb3b3fd26de3.jpg,263,400,helmet,49,58,107,123
003196_jpg.rf.383b213b0cd8e167c10817534e1d6790.jpg,500,333,head,71,103,99,132
003196_jpg.rf.383b213b0cd8e167c10817534e1d6790.jpg,500,333,head,192,107,217,141
003196_jpg.rf.383b213b0cd8e167c10817534e1d6790.jpg,500,333,head,257,104,289,137
003196_jpg.rf.383b213b0cd8e167c10817534e1d6790.jpg,500,333,head,339,100,366,132
003888_jpg.rf.38c7dd298f410fc79cc61d293b768e3c.jpg,500,334,helmet,61,67,150,175
003888_jpg.rf.38c7dd298f410fc79cc61d293b768e3c.jpg,500,334,helmet,296,218,330,267
003888_jpg.rf.38c7dd298f410fc79cc61d293b768e3c.jpg,500,334,helmet,261,191,301,248
003888_jpg.rf.38c7dd298f410fc79cc61d293b768e3c.jpg,500,334,helmet,160,84,251,205
003888_jpg.rf.38c7dd298f410fc79cc61d293b768e3c.jpg,500,334,helmet,108,157,166,223
003888_jpg.rf.38c7dd298f410fc79cc61d293b768e3c.jpg,500,334,head,359,205,407,256
003110_jpg.rf.3816255c2202faaa0a76459cc29104a5.jpg,500,340,helmet,254,95,324,178
000825_jpg.rf.389785c82dec7242913ebd0b7391365f.jpg,500,369,helmet,76,114,101,140
000825_jpg.rf.389785c82dec7242913ebd0b7391365f.jpg,500,369,helmet,58,142,79,162
000825_jpg.rf.389785c82dec7242913ebd0b7391365f.jpg,500,369,helmet,113,108,138,132
000825_jpg.rf.389785c82dec7242913ebd0b7391365f.jpg,500,369,helmet,176,117,197,145
000825_jpg.rf.389785c82dec7242913ebd0b7391365f.jpg,500,369,helmet,215,100,236,125
000825_jpg.rf.389785c82dec7242913ebd0b7391365f.jpg,500,369,helmet,272,94,294,120
000825_jpg.rf.389785c82dec7242913ebd0b7391365f.jpg,500,369,helmet,346,81,370,109
003962_jpg.rf.38c6eb7e6691414e2ccbbfe2e4caf78a.jpg,442,300,helmet,199,62,259,114
003770_jpg.rf.383ad180f17b9426e1f8ef124df9ff1e.jpg,490,322,helmet,52,73,88,112
003770_jpg.rf.383ad180f17b9426e1f8ef124df9ff1e.jpg,490,322,helmet,169,74,204,112
003770_jpg.rf.383ad180f17b9426e1f8ef124df9ff1e.jpg,490,322,helmet,227,54,287,126
003096_jpg.rf.389d65653675a090a0435c0cf8bf412d.jpg,500,333,helmet,264,96,307,140
003096_jpg.rf.389d65653675a090a0435c0cf8bf412d.jpg,500,333,helmet,402,110,453,168
003096_jpg.rf.389d65653675a090a0435c0cf8bf412d.jpg,500,333,helmet,127,119,164,159
003096_jpg.rf.389d65653675a090a0435c0cf8bf412d.jpg,500,333,helmet,90,114,124,145
000423_jpg.rf.38a7d3e0a47c89b03956bc42baa87e17.jpg,399,272,helmet,140,3,185,66
005035_jpg.rf.3888c8d6d7210d2bbbc0abfcdd562441.jpg,360,236,helmet,287,123,308,146
005035_jpg.rf.3888c8d6d7210d2bbbc0abfcdd562441.jpg,360,236,helmet,224,120,238,134
001768_jpg.rf.37f9ab6a0103abf39f38c3b972538c39.jpg,500,333,helmet,142,47,236,150
001768_jpg.rf.37f9ab6a0103abf39f38c3b972538c39.jpg,500,333,helmet,426,66,453,96
001098_jpg.rf.35f13e2bf5a03797af88f58e95000f42.jpg,500,403,helmet,402,99,475,193
001098_jpg.rf.35f13e2bf5a03797af88f58e95000f42.jpg,500,403,helmet,310,84,421,214
001098_jpg.rf.35f13e2bf5a03797af88f58e95000f42.jpg,500,403,helmet,53,75,169,203
001098_jpg.rf.35f13e2bf5a03797af88f58e95000f42.jpg,500,403,helmet,136,71,211,189
001098_jpg.rf.35f13e2bf5a03797af88f58e95000f42.jpg,500,403,person,6,82,151,402
001098_jpg.rf.35f13e2bf5a03797af88f58e95000f42.jpg,500,403,person,130,74,218,399
001098_jpg.rf.35f13e2bf5a03797af88f58e95000f42.jpg,500,403,person,264,85,483,399
004839_jpg.rf.392d39952a129c9923d95fbd56cb36c9.jpg,500,375,helmet,305,144,366,213
000097_jpg.rf.398555975046d4f8d89a926add25e012.jpg,500,332,helmet,232,130,261,166
002832_jpg.rf.38c864abfa8314e1fceaca3e738d5b13.jpg,500,352,helmet,1,1,125,140
002832_jpg.rf.38c864abfa8314e1fceaca3e738d5b13.jpg,500,352,helmet,193,30,298,127
002832_jpg.rf.38c864abfa8314e1fceaca3e738d5b13.jpg,500,352,helmet,239,127,346,242
002832_jpg.rf.38c864abfa8314e1fceaca3e738d5b13.jpg,500,352,helmet,393,77,499,198
001709_jpg.rf.393fbc205dda1b8e75b8d1eb7999e6b2.jpg,500,667,helmet,343,125,398,199
004997_jpg.rf.38ef09ca53381e672d6c7710d8f5594c.jpg,500,327,helmet,15,55,87,142
004997_jpg.rf.38ef09ca53381e672d6c7710d8f5594c.jpg,500,327,helmet,218,1,377,236
004997_jpg.rf.38ef09ca53381e672d6c7710d8f5594c.jpg,500,327,helmet,389,112,415,147
003501_jpg.rf.38ee4d301ea9ca18ee3cf049469b6589.jpg,460,690,helmet,200,268,279,369
000954_jpg.rf.394efa8a2dc83601ce4ec0b39a59c16c.jpg,500,333,helmet,136,135,164,173
000954_jpg.rf.394efa8a2dc83601ce4ec0b39a59c16c.jpg,500,333,helmet,240,259,257,277
001328_jpg.rf.38f0414bc394ae6a53a525c95b1adca7.jpg,400,269,helmet,2,37,105,166
002521_jpg.rf.392ffb9fd99931c15a45d63c05a000cd.jpg,400,538,helmet,166,91,259,223
002521_jpg.rf.392ffb9fd99931c15a45d63c05a000cd.jpg,400,538,helmet,246,167,274,201
002536_jpg.rf.39a0fbbde9ad4e4ee16966831dd6b818.jpg,500,333,helmet,385,96,484,191
002536_jpg.rf.39a0fbbde9ad4e4ee16966831dd6b818.jpg,500,333,helmet,269,67,320,132
002536_jpg.rf.39a0fbbde9ad4e4ee16966831dd6b818.jpg,500,333,helmet,64,3,165,62
004007_jpg.rf.39a8a23033b1ec9387231e12a292bc93.jpg,500,333,helmet,321,92,378,148
004007_jpg.rf.39a8a23033b1ec9387231e12a292bc93.jpg,500,333,helmet,192,74,244,134
004007_jpg.rf.39a8a23033b1ec9387231e12a292bc93.jpg,500,333,helmet,92,54,156,123
000969_jpg.rf.395e9435b002b1175729f91bc92c1a7c.jpg,500,333,head,60,65,114,122
000969_jpg.rf.395e9435b002b1175729f91bc92c1a7c.jpg,500,333,head,417,77,450,122
000969_jpg.rf.395e9435b002b1175729f91bc92c1a7c.jpg,500,333,head,264,61,305,116
000969_jpg.rf.395e9435b002b1175729f91bc92c1a7c.jpg,500,333,head,150,57,198,110
000969_jpg.rf.395e9435b002b1175729f91bc92c1a7c.jpg,500,333,head,344,43,398,111
000969_jpg.rf.395e9435b002b1175729f91bc92c1a7c.jpg,500,333,head,467,67,495,112
000969_jpg.rf.395e9435b002b1175729f91bc92c1a7c.jpg,500,333,head,248,88,269,122
000969_jpg.rf.395e9435b002b1175729f91bc92c1a7c.jpg,500,333,head,300,78,321,112
000969_jpg.rf.395e9435b002b1175729f91bc92c1a7c.jpg,500,333,head,36,87,61,121
000969_jpg.rf.395e9435b002b1175729f91bc92c1a7c.jpg,500,333,head,115,91,131,115
000969_jpg.rf.395e9435b002b1175729f91bc92c1a7c.jpg,500,333,head,1,92,27,128
000969_jpg.rf.395e9435b002b1175729f91bc92c1a7c.jpg,500,333,head,226,96,242,116
000969_jpg.rf.395e9435b002b1175729f91bc92c1a7c.jpg,500,333,head,315,87,336,115
000969_jpg.rf.395e9435b002b1175729f91bc92c1a7c.jpg,500,333,head,199,100,220,126
000969_jpg.rf.395e9435b002b1175729f91bc92c1a7c.jpg,500,333,head,190,79,207,109
000969_jpg.rf.395e9435b002b1175729f91bc92c1a7c.jpg,500,333,head,484,40,499,104
004229_jpg.rf.39367b596b890082e593c2213a9c0d86.jpg,500,334,helmet,76,86,112,120
001179_jpg.rf.38cadb7f2042f96c3d7583b5cd87cee0.jpg,400,386,helmet,24,50,105,131
003903_jpg.rf.3623836114cefed2f7e11e96cec0a5f0.jpg,574,300,helmet,485,101,558,159
003903_jpg.rf.3623836114cefed2f7e11e96cec0a5f0.jpg,574,300,helmet,260,121,292,162
003903_jpg.rf.3623836114cefed2f7e11e96cec0a5f0.jpg,574,300,helmet,358,127,383,155
003903_jpg.rf.3623836114cefed2f7e11e96cec0a5f0.jpg,574,300,helmet,316,144,340,165
003903_jpg.rf.3623836114cefed2f7e11e96cec0a5f0.jpg,574,300,helmet,307,131,326,151
001160_jpg.rf.39713bce024ccce9d67ce350962f8a01.jpg,400,266,helmet,160,110,181,127
001160_jpg.rf.39713bce024ccce9d67ce350962f8a01.jpg,400,266,helmet,224,100,246,120
001160_jpg.rf.39713bce024ccce9d67ce350962f8a01.jpg,400,266,helmet,251,64,276,88
005034_jpg.rf.38d4cdd42f2c187b228c7dd506b8f866.jpg,640,426,helmet,125,13,295,208
005034_jpg.rf.38d4cdd42f2c187b228c7dd506b8f866.jpg,640,426,helmet,346,60,474,220
005034_jpg.rf.38d4cdd42f2c187b228c7dd506b8f866.jpg,640,426,helmet,0,3,91,173
000978_jpg.rf.39856e1835933f0d06e648f43efa7373.jpg,500,438,helmet,310,213,339,251
000978_jpg.rf.39856e1835933f0d06e648f43efa7373.jpg,500,438,helmet,263,259,294,295
000978_jpg.rf.39856e1835933f0d06e648f43efa7373.jpg,500,438,helmet,136,357,169,393
000978_jpg.rf.39856e1835933f0d06e648f43efa7373.jpg,500,438,helmet,363,192,393,232
000978_jpg.rf.39856e1835933f0d06e648f43efa7373.jpg,500,438,helmet,206,286,234,324
000978_jpg.rf.39856e1835933f0d06e648f43efa7373.jpg,500,438,helmet,203,333,242,369
001706_jpg.rf.39ac7f118015efdac55060ad1dd21ff6.jpg,500,314,helmet,158,130,185,163
001706_jpg.rf.39ac7f118015efdac55060ad1dd21ff6.jpg,500,314,helmet,202,83,233,123
001706_jpg.rf.39ac7f118015efdac55060ad1dd21ff6.jpg,500,314,helmet,205,109,236,141
001706_jpg.rf.39ac7f118015efdac55060ad1dd21ff6.jpg,500,314,helmet,430,11,455,41
000342_jpg.rf.39aca9d4133f24ab187e5d3d3d15847a.jpg,500,319,helmet,186,211,202,230
000342_jpg.rf.39aca9d4133f24ab187e5d3d3d15847a.jpg,500,319,helmet,260,228,277,245
000342_jpg.rf.39aca9d4133f24ab187e5d3d3d15847a.jpg,500,319,helmet,218,86,233,101
000342_jpg.rf.39aca9d4133f24ab187e5d3d3d15847a.jpg,500,319,helmet,253,101,264,116
000190_jpg.rf.397657f86579190aaf2fc8190f0e7cd9.jpg,335,500,helmet,36,36,180,186
000190_jpg.rf.397657f86579190aaf2fc8190f0e7cd9.jpg,335,500,person,31,53,334,498
001585_jpg.rf.392a29a96a99e45b9875cb62edd16a23.jpg,400,269,helmet,161,88,195,136
001585_jpg.rf.392a29a96a99e45b9875cb62edd16a23.jpg,400,269,helmet,94,93,128,141
001585_jpg.rf.392a29a96a99e45b9875cb62edd16a23.jpg,400,269,helmet,304,67,350,121
001585_jpg.rf.392a29a96a99e45b9875cb62edd16a23.jpg,400,269,helmet,221,81,260,131
002472_jpg.rf.3979aebf36ba1a6f7995d0acf77a12b6.jpg,500,363,head,35,72,79,126
002472_jpg.rf.3979aebf36ba1a6f7995d0acf77a12b6.jpg,500,363,head,90,121,116,143
002472_jpg.rf.3979aebf36ba1a6f7995d0acf77a12b6.jpg,500,363,head,168,83,207,129
002472_jpg.rf.3979aebf36ba1a6f7995d0acf77a12b6.jpg,500,363,head,201,100,229,130
002472_jpg.rf.3979aebf36ba1a6f7995d0acf77a12b6.jpg,500,363,head,257,104,283,137
002472_jpg.rf.3979aebf36ba1a6f7995d0acf77a12b6.jpg,500,363,head,317,102,355,140
002472_jpg.rf.3979aebf36ba1a6f7995d0acf77a12b6.jpg,500,363,head,308,112,322,136
002472_jpg.rf.3979aebf36ba1a6f7995d0acf77a12b6.jpg,500,363,head,344,109,371,143
002472_jpg.rf.3979aebf36ba1a6f7995d0acf77a12b6.jpg,500,363,head,422,95,453,134
000514_jpg.rf.397184e16fedd0754284c75b3fe59681.jpg,500,323,helmet,136,153,164,180
000514_jpg.rf.397184e16fedd0754284c75b3fe59681.jpg,500,323,helmet,208,153,239,182
000514_jpg.rf.397184e16fedd0754284c75b3fe59681.jpg,500,323,helmet,351,169,382,198
000514_jpg.rf.397184e16fedd0754284c75b3fe59681.jpg,500,323,helmet,403,170,430,197
004527_jpg.rf.38d53aab825a33640000517e9447b8b2.jpg,300,200,helmet,230,89,268,129
002364_jpg.rf.38e13ec50356535c03ce37a42f3569bb.jpg,500,375,helmet,326,0,389,65
002364_jpg.rf.38e13ec50356535c03ce37a42f3569bb.jpg,500,375,helmet,204,128,284,198
002364_jpg.rf.38e13ec50356535c03ce37a42f3569bb.jpg,500,375,helmet,262,6,314,41
002024_jpg.rf.3a06f729ea0fc0d400ac6270684bbefe.jpg,440,336,helmet,68,51,180,190
002024_jpg.rf.3a06f729ea0fc0d400ac6270684bbefe.jpg,440,336,helmet,372,29,439,221
002287_jpg.rf.39e061b4d5523750feadda92f037770c.jpg,500,375,helmet,351,210,385,254
002287_jpg.rf.39e061b4d5523750feadda92f037770c.jpg,500,375,helmet,305,218,336,254
002287_jpg.rf.39e061b4d5523750feadda92f037770c.jpg,500,375,person,295,222,338,340
002287_jpg.rf.39e061b4d5523750feadda92f037770c.jpg,500,375,person,340,212,410,328
003030_jpg.rf.3a7f7731f2eccad1ada80e629af57962.jpg,500,333,helmet,265,127,312,175
003030_jpg.rf.3a7f7731f2eccad1ada80e629af57962.jpg,500,333,helmet,216,147,242,175
000082_jpg.rf.39dd6464bc130c4fe1eb3639bc7b5c93.jpg,310,464,helmet,75,140,123,196
000082_jpg.rf.39dd6464bc130c4fe1eb3639bc7b5c93.jpg,310,464,helmet,145,2,204,62
000579_jpg.rf.3ae58b308ec369c9ec7b2d67bc6754a7.jpg,273,181,helmet,155,7,196,58
000579_jpg.rf.3ae58b308ec369c9ec7b2d67bc6754a7.jpg,273,181,helmet,113,32,147,73
000579_jpg.rf.3ae58b308ec369c9ec7b2d67bc6754a7.jpg,273,181,helmet,55,1,82,36
000579_jpg.rf.3ae58b308ec369c9ec7b2d67bc6754a7.jpg,273,181,helmet,93,1,122,22
003405_jpg.rf.3a78579b6e4d82b6f901348eb359f681.jpg,500,330,helmet,317,107,376,165
003405_jpg.rf.3a78579b6e4d82b6f901348eb359f681.jpg,500,330,helmet,164,134,207,183
003405_jpg.rf.3a78579b6e4d82b6f901348eb359f681.jpg,500,330,helmet,1,1,22,20
003405_jpg.rf.3a78579b6e4d82b6f901348eb359f681.jpg,500,330,helmet,132,135,149,160
001009_jpg.rf.3a6b854cd914b0c3a78136fdd91ee18f.jpg,400,268,helmet,294,90,326,128
001009_jpg.rf.3a6b854cd914b0c3a78136fdd91ee18f.jpg,400,268,helmet,192,12,220,46
001009_jpg.rf.3a6b854cd914b0c3a78136fdd91ee18f.jpg,400,268,helmet,142,72,168,102
001009_jpg.rf.3a6b854cd914b0c3a78136fdd91ee18f.jpg,400,268,helmet,102,38,119,54
005125_jpg.rf.3b633882c4d0f34719051581ffa92ebb.jpg,500,509,helmet,317,86,499,267
002082_jpg.rf.3a81646afae1d3032112fd12c8c1209e.jpg,640,963,helmet,94,101,198,212
002082_jpg.rf.3a81646afae1d3032112fd12c8c1209e.jpg,640,963,helmet,377,127,530,262
002213_jpg.rf.3b7ed8686bcc3f10f56296f8fae7f1ea.jpg,500,679,helmet,161,193,214,261
004172_jpg.rf.3addc7ebde49751f7f7b0feeed65d627.jpg,501,298,helmet,41,10,85,60
004172_jpg.rf.3addc7ebde49751f7f7b0feeed65d627.jpg,501,298,helmet,208,18,232,47
004172_jpg.rf.3addc7ebde49751f7f7b0feeed65d627.jpg,501,298,helmet,99,1,116,21
004172_jpg.rf.3addc7ebde49751f7f7b0feeed65d627.jpg,501,298,helmet,179,84,198,103
003343_jpg.rf.3aa03015c6d9bec669bb3596dcbd4799.jpg,500,333,helmet,270,0,452,200
003343_jpg.rf.3aa03015c6d9bec669bb3596dcbd4799.jpg,500,333,helmet,173,71,254,180
005014_jpg.rf.3b924f2c4dd8500acb3366ae8ab17e8e.jpg,600,400,helmet,89,30,202,171
005014_jpg.rf.3b924f2c4dd8500acb3366ae8ab17e8e.jpg,600,400,helmet,376,109,491,249
005014_jpg.rf.3b924f2c4dd8500acb3366ae8ab17e8e.jpg,600,400,helmet,224,70,348,217
003552_jpg.rf.3b5d5d2d23e69efbb54bbf608a3a28b0.jpg,500,303,helmet,271,65,290,83
003552_jpg.rf.3b5d5d2d23e69efbb54bbf608a3a28b0.jpg,500,303,helmet,302,53,324,72
001697_jpg.rf.3a9f8fe42bba4cf1727375dcec695d73.jpg,500,333,helmet,351,1,434,100
001697_jpg.rf.3a9f8fe42bba4cf1727375dcec695d73.jpg,500,333,helmet,238,106,323,180
001697_jpg.rf.3a9f8fe42bba4cf1727375dcec695d73.jpg,500,333,helmet,407,1,499,80
004824_jpg.rf.3a28844ba010d9f003d3e9314f0ca097.jpg,500,333,helmet,133,140,212,249
000566_jpg.rf.3ac37f0ba6bea061860ea9554aaec358.jpg,640,426,helmet,199,194,237,226
